Regiao,Estado,Municipio,Nome da Rua,Numero Rua,Bairro,Cep,Produto,Valor de Venda,Bandeira
N,PA,PARAUAPEBAS,AVENIDA INGLATERRA,SN,NOVO HORIZONTE,68515000,DIESEL,6.79,SABBÁ
N,PA,PARAUAPEBAS,AVENIDA INGLATERRA,SN,NOVO HORIZONTE,68515000,DIESEL S10,6.79,SABBÁ
N,PA,PARAUAPEBAS,RUA SOL POENTE,225,DA PAZ,68515000,GASOLINA,6.62,BRANCA
N,PA,PARAUAPEBAS,RUA SOL POENTE,225,DA PAZ,68515000,GASOLINA ADITIVADA,6.72,BRANCA
N,PA,PARAUAPEBAS,RUA SOL POENTE,225,DA PAZ,68515000,DIESEL,6.88,BRANCA
N,PA,PARAUAPEBAS,RUA SOL POENTE,225,DA PAZ,68515000,DIESEL S10,6.98,BRANCA
N,PA,PARAUAPEBAS,RUA AMISTERDAN,45326,VILA RICA,68515000,GASOLINA,6.48,IPIRANGA
N,PA,PARAUAPEBAS,RUA AMISTERDAN,45326,VILA RICA,68515000,GASOLINA ADITIVADA,6.65,IPIRANGA
N,PA,PARAUAPEBAS,RUA AMISTERDAN,45326,VILA RICA,68515000,DIESEL,6.78,IPIRANGA
N,PA,PARAUAPEBAS,RUA AMISTERDAN,45326,VILA RICA,68515000,DIESEL S10,6.78,IPIRANGA
N,PA,PARAUAPEBAS,RODOVIA PA 160,220,ZONA RURAL,68515000,GASOLINA,5.9,SABBÁ
N,PA,PARAUAPEBAS,RODOVIA PA 160,220,ZONA RURAL,68515000,DIESEL,6.39,SABBÁ
N,PA,PARAUAPEBAS,RODOVIA PA 160,220,ZONA RURAL,68515000,DIESEL S10,6.39,SABBÁ
N,PA,PARAUAPEBAS,RODOVIA PA 160,220,ZONA RURAL,68515000,ETANOL,4.19,SABBÁ
N,PA,PARAUAPEBAS,RUA E,SN,CENTRO,68515000,GASOLINA,6.49,VIBRA
N,PA,PARAUAPEBAS,RUA E,SN,CENTRO,68515000,GASOLINA ADITIVADA,6.77,VIBRA
N,PA,PARAUAPEBAS,RUA E,SN,CENTRO,68515000,DIESEL S10,6.99,VIBRA
N,PA,PARAUAPEBAS,RUA E,SN,CENTRO,68515000,ETANOL,4.99,VIBRA
N,PA,PARAUAPEBAS,AVENIDA LIBERDADE,96,RIO VERDE,68515000,GASOLINA,6.59,VIBRA
N,PA,PARAUAPEBAS,AVENIDA LIBERDADE,96,RIO VERDE,68515000,GASOLINA ADITIVADA,6.59,VIBRA
N,PA,PARAUAPEBAS,AVENIDA LIBERDADE,96,RIO VERDE,68515000,DIESEL,6.39,VIBRA
N,PA,PARAUAPEBAS,AVENIDA LIBERDADE,96,RIO VERDE,68515000,DIESEL S10,6.99,VIBRA
N,PA,PARAUAPEBAS,AVENIDA LIBERDADE,96,RIO VERDE,68515000,ETANOL,4.49,VIBRA
NE,AL,MACEIO,RUA CLETO CAMPELO,2170,JACINTINHO,57041000,GNV,4.69,VIBRA
NE,AL,MACEIO,RUA CLETO CAMPELO,2170,JACINTINHO,57041000,GASOLINA,5.39,VIBRA
NE,AL,MACEIO,RUA CLETO CAMPELO,2170,JACINTINHO,57041000,GASOLINA ADITIVADA,5.49,VIBRA
NE,AL,MACEIO,RUA CLETO CAMPELO,2170,JACINTINHO,57041000,DIESEL,5.39,VIBRA
NE,AL,MACEIO,RUA CLETO CAMPELO,2170,JACINTINHO,57041000,ETANOL,3.59,VIBRA
NE,AL,MACEIO,AVENIDA COMENDADOR GUSTAVO PAIVA,3393,CRUZ DAS ALMAS,57038000,GASOLINA,5.39,IPIRANGA
NE,AL,MACEIO,AVENIDA COMENDADOR GUSTAVO PAIVA,3393,CRUZ DAS ALMAS,57038000,GASOLINA ADITIVADA,5.59,IPIRANGA
NE,AL,MACEIO,AVENIDA COMENDADOR GUSTAVO PAIVA,3393,CRUZ DAS ALMAS,57038000,ETANOL,3.49,IPIRANGA
NE,AL,MACEIO,AVENIDA JUCA SAMPAIO,1550 E,BARRO DURO,57045365,GASOLINA,5.39,VIBRA
NE,AL,MACEIO,AVENIDA JUCA SAMPAIO,1550 E,BARRO DURO,57045365,GASOLINA ADITIVADA,5.69,VIBRA
NE,AL,MACEIO,AVENIDA JUCA SAMPAIO,1550 E,BARRO DURO,57045365,ETANOL,3.59,VIBRA
NE,AL,MACEIO,AVENIDA MENINO MARCELO,3299,SERRARIA,57046000,GASOLINA,5.39,VIBRA
NE,AL,MACEIO,AVENIDA MENINO MARCELO,3299,SERRARIA,57046000,GASOLINA ADITIVADA,5.59,VIBRA
NE,AL,MACEIO,AVENIDA MENINO MARCELO,3299,SERRARIA,57046000,ETANOL,3.59,VIBRA
NE,AL,MACEIO,AVENIDA ERALDO LINS CAVALCANTE,371,BARRO DURO,57045430,GASOLINA,5.39,VIBRA
NE,AL,MACEIO,AVENIDA ERALDO LINS CAVALCANTE,371,BARRO DURO,57045430,GASOLINA ADITIVADA,5.59,VIBRA
NE,AL,MACEIO,AVENIDA ERALDO LINS CAVALCANTE,371,BARRO DURO,57045430,ETANOL,3.59,VIBRA
NE,AL,MACEIO,AVENIDA GOV AFRANIO LAGES,710,JACINTINHO,57040480,GNV,4.69,VIBRA
NE,AL,MACEIO,AVENIDA GOV AFRANIO LAGES,710,JACINTINHO,57040480,GASOLINA,5.49,VIBRA
NE,AL,MACEIO,AVENIDA GOV AFRANIO LAGES,710,JACINTINHO,57040480,GASOLINA ADITIVADA,5.55,VIBRA
NE,AL,MACEIO,AVENIDA GOV AFRANIO LAGES,710,JACINTINHO,57040480,DIESEL,5.49,VIBRA
NE,AL,MACEIO,AVENIDA GOV AFRANIO LAGES,710,JACINTINHO,57040480,DIESEL S10,5.49,VIBRA
NE,AL,MACEIO,AVENIDA GOV AFRANIO LAGES,710,JACINTINHO,57040480,ETANOL,3.59,VIBRA
NE,AL,MACEIO,AVENIDA ALVARO OTACILIO,4187,JATIUCA,57035180,GNV,4.69,VIBRA
NE,AL,MACEIO,AVENIDA ALVARO OTACILIO,4187,JATIUCA,57035180,GASOLINA,5.49,VIBRA
NE,AL,MACEIO,AVENIDA ALVARO OTACILIO,4187,JATIUCA,57035180,GASOLINA ADITIVADA,5.49,VIBRA
NE,AL,MACEIO,AVENIDA ALVARO OTACILIO,4187,JATIUCA,57035180,ETANOL,3.99,VIBRA
NE,AL,MACEIO,AVENIDA JUCA SAMPAIO,2179,FEITOSA,57040600,GNV,4.69,RAIZEN
NE,AL,MACEIO,AVENIDA JUCA SAMPAIO,2179,FEITOSA,57040600,GASOLINA,5.39,RAIZEN
NE,AL,MACEIO,AVENIDA JUCA SAMPAIO,2179,FEITOSA,57040600,GASOLINA ADITIVADA,5.74,RAIZEN
NE,AL,MACEIO,AVENIDA JUCA SAMPAIO,2179,FEITOSA,57040600,DIESEL S10,5.19,RAIZEN
NE,AL,MACEIO,AVENIDA JUCA SAMPAIO,2179,FEITOSA,57040600,ETANOL,3.49,RAIZEN
NE,AL,MACEIO,AVENIDA FERNANDES LIMA,4922,CANAA,57080128,GASOLINA,5.39,BRANCA
NE,AL,MACEIO,AVENIDA FERNANDES LIMA,4922,CANAA,57080128,ETANOL,3.49,BRANCA
NE,AL,MACEIO,AVENIDA FERNANDES LIMA,1130,FAROL,57050000,GASOLINA,5.49,RAIZEN
NE,AL,MACEIO,AVENIDA FERNANDES LIMA,1130,FAROL,57050000,GASOLINA ADITIVADA,5.69,RAIZEN
NE,AL,MACEIO,AVENIDA FERNANDES LIMA,1130,FAROL,57050000,DIESEL S10,5.89,RAIZEN
NE,AL,MACEIO,AVENIDA FERNANDES LIMA,1130,FAROL,57050000,ETANOL,3.79,RAIZEN
NE,AL,MACEIO,RUA PROF JOSE DA SCAMERINO,950,FAROL,57057250,GASOLINA,5.49,VIBRA
NE,AL,MACEIO,RUA PROF JOSE DA SCAMERINO,950,FAROL,57057250,GASOLINA ADITIVADA,5.59,VIBRA
NE,AL,MACEIO,RUA PROF JOSE DA SCAMERINO,950,FAROL,57057250,DIESEL S10,5.69,VIBRA
NE,AL,MACEIO,RUA PROF JOSE DA SCAMERINO,950,FAROL,57057250,ETANOL,3.79,VIBRA
N,TO,GURUPI,AVENIDA LIVRE,810,CENTRO,77410430,GASOLINA,5.97,BRANCA
N,TO,GURUPI,AVENIDA LIVRE,810,CENTRO,77410430,DIESEL,5.89,BRANCA
N,TO,GURUPI,AVENIDA LIVRE,810,CENTRO,77410430,ETANOL,3.99,BRANCA
N,TO,GURUPI,RUA MIN ALFREDO NASSER,795,CENTRO,77402080,GASOLINA,5.99,BRANCA
N,TO,GURUPI,RUA MIN ALFREDO NASSER,795,CENTRO,77402080,DIESEL S10,5.99,BRANCA
N,TO,GURUPI,RUA MIN ALFREDO NASSER,795,CENTRO,77402080,ETANOL,3.99,BRANCA
N,TO,GURUPI,RUA 12,25,JARDIM ELDORADO,77403320,GASOLINA,5.89,BRANCA
N,TO,GURUPI,RUA 12,25,JARDIM ELDORADO,77403320,DIESEL,6.29,BRANCA
N,TO,GURUPI,RUA 12,25,JARDIM ELDORADO,77403320,ETANOL,3.79,BRANCA
N,TO,GURUPI,RUA 31 DE MARCO,1619,CENTRO,77402030,GASOLINA,5.99,BRANCA
N,TO,GURUPI,RUA 31 DE MARCO,1619,CENTRO,77402030,DIESEL,6.09,BRANCA
N,TO,GURUPI,RUA 31 DE MARCO,1619,CENTRO,77402030,DIESEL S10,6.39,BRANCA
N,TO,GURUPI,RUA 31 DE MARCO,1619,CENTRO,77402030,ETANOL,3.99,BRANCA
NE,MA,IMPERATRIZ,AVENIDA BABACULANDIA,600,VILA LOBAO,65910000,GASOLINA,5.44,BRANCA
NE,MA,IMPERATRIZ,AVENIDA BABACULANDIA,600,VILA LOBAO,65910000,DIESEL S10,5.81,BRANCA
NE,MA,IMPERATRIZ,RUA LEONCIO PIRES DOURADO,1199,BACURI,65901020,GASOLINA,5.53,BRANCA
NE,MA,IMPERATRIZ,RUA LEONCIO PIRES DOURADO,1199,BACURI,65901020,GASOLINA ADITIVADA,5.63,BRANCA
NE,MA,IMPERATRIZ,RUA LEONCIO PIRES DOURADO,1199,BACURI,65901020,DIESEL S10,6.19,BRANCA
NE,MA,IMPERATRIZ,RUA LEONCIO PIRES DOURADO,1199,BACURI,65901020,ETANOL,4.69,BRANCA
NE,MA,IMPERATRIZ,AVENIDA BABACULANDIA,1994,PARQUE DAS PALMEIRAS,65901970,GASOLINA,5.45,IPIRANGA
NE,MA,IMPERATRIZ,AVENIDA BABACULANDIA,1994,PARQUE DAS PALMEIRAS,65901970,DIESEL S10,5.89,IPIRANGA
NE,MA,IMPERATRIZ,RODOVIA BR010,SN,CONJUNTO NOVA VITORIA,65915050,GASOLINA,5.49,SABBÁ
NE,MA,IMPERATRIZ,RODOVIA BR010,SN,CONJUNTO NOVA VITORIA,65915050,GASOLINA ADITIVADA,5.79,SABBÁ
NE,MA,IMPERATRIZ,RODOVIA BR010,SN,CONJUNTO NOVA VITORIA,65915050,DIESEL,6.09,SABBÁ
NE,MA,IMPERATRIZ,RUA LEONCIO PIRES DOURADO,1463,BACURI,65910140,GASOLINA,5.59,ALESAT
NE,MA,IMPERATRIZ,RUA LEONCIO PIRES DOURADO,1463,BACURI,65910140,DIESEL S10,6.3,ALESAT
NE,MA,IMPERATRIZ,RUA LEONCIO PIRES DOURADO,1463,BACURI,65910140,ETANOL,4.59,ALESAT
NE,MA,IMPERATRIZ,AVENIDA DORGIVAL PINHEIRO,1550,ENTROCAMENTO,65910140,GASOLINA,5.59,VIBRA
NE,MA,IMPERATRIZ,AVENIDA DORGIVAL PINHEIRO,1550,ENTROCAMENTO,65910140,GASOLINA ADITIVADA,5.99,VIBRA
NE,MA,IMPERATRIZ,AVENIDA DORGIVAL PINHEIRO,1550,ENTROCAMENTO,65910140,DIESEL,5.99,VIBRA
NE,MA,IMPERATRIZ,AVENIDA DORGIVAL PINHEIRO,1550,ENTROCAMENTO,65910140,DIESEL S10,6.37,VIBRA
NE,MA,IMPERATRIZ,AVENIDA DORGIVAL PINHEIRO,1550,ENTROCAMENTO,65910140,ETANOL,4.44,VIBRA
NE,MA,IMPERATRIZ,RODBR 010,SN,COCO GRANDE,65903390,DIESEL S10,5.79,RAIZEN
NE,MA,IMPERATRIZ,RODOVIA BR 010 KM 601,SN,BACURI,65913410,GASOLINA,5.29,VIBRA
NE,MA,IMPERATRIZ,RODOVIA BR 010 KM 601,SN,BACURI,65913410,DIESEL,5.79,VIBRA
NE,MA,IMPERATRIZ,RODOVIA BR 010 KM 601,SN,BACURI,65913410,DIESEL S10,5.89,VIBRA
NE,MA,IMPERATRIZ,RODOVIA BR 010 KM 601,SN,BACURI,65913410,ETANOL,4.69,VIBRA
NE,MA,IMPERATRIZ,AVENIDA BERNARDO SAYAO,1221,NOVA IMPERATRIZ,65910140,GASOLINA,5.45,IPIRANGA
NE,MA,IMPERATRIZ,AVENIDA BERNARDO SAYAO,1221,NOVA IMPERATRIZ,65910140,GASOLINA ADITIVADA,5.65,IPIRANGA
NE,MA,IMPERATRIZ,AVENIDA BERNARDO SAYAO,1221,NOVA IMPERATRIZ,65910140,DIESEL,5.99,IPIRANGA
NE,MA,IMPERATRIZ,AVENIDA BERNARDO SAYAO,1221,NOVA IMPERATRIZ,65910140,DIESEL S10,6.19,IPIRANGA
NE,MA,IMPERATRIZ,AVENIDA BERNARDO SAYAO,1221,NOVA IMPERATRIZ,65910140,ETANOL,4.44,IPIRANGA
NE,MA,IMPERATRIZ,AVENIDA DORGIVAL PINHEIRO DE SOUSA,1746,ENTRONCAMENTO,65903270,GASOLINA ADITIVADA,5.59,IPIRANGA
NE,MA,IMPERATRIZ,AVENIDA DORGIVAL PINHEIRO DE SOUSA,1746,ENTRONCAMENTO,65903270,DIESEL S10,5.79,IPIRANGA
NE,MA,IMPERATRIZ,AVENIDA DORGIVAL PINHEIRO DE SOUSA,1746,ENTRONCAMENTO,65903270,ETANOL,4.44,IPIRANGA
SE,MG,BELO HORIZONTE,AVENIDA VILARINHO,1146,VENDA NOVA,31615250,GASOLINA,5.09,RAIZEN
SE,MG,BELO HORIZONTE,AVENIDA VILARINHO,1146,VENDA NOVA,31615250,GASOLINA ADITIVADA,5.29,RAIZEN
SE,MG,BELO HORIZONTE,AVENIDA VILARINHO,1146,VENDA NOVA,31615250,ETANOL,3.19,RAIZEN
SE,MG,BELO HORIZONTE,AVENIDA IZABEL BUENO,139,VILA IANDAIA,31270030,GASOLINA,5.14,RAIZEN
SE,MG,BELO HORIZONTE,AVENIDA IZABEL BUENO,139,VILA IANDAIA,31270030,GASOLINA ADITIVADA,5.39,RAIZEN
SE,MG,BELO HORIZONTE,AVENIDA IZABEL BUENO,139,VILA IANDAIA,31270030,ETANOL,3.24,RAIZEN
SE,MG,BELO HORIZONTE,AVENIDA AMERICO VESPUCIO,501,APARECIDA,31230240,GASOLINA,5.49,VIBRA
SE,MG,BELO HORIZONTE,AVENIDA AMERICO VESPUCIO,501,APARECIDA,31230240,DIESEL S10,6.09,VIBRA
SE,MG,BELO HORIZONTE,AVENIDA AMERICO VESPUCIO,501,APARECIDA,31230240,ETANOL,3.59,VIBRA
SE,MG,BELO HORIZONTE,RUA JAVARI,195,SAO CRISTOVAO,31130540,GASOLINA,5.19,IPIRANGA
SE,MG,BELO HORIZONTE,RUA JAVARI,195,SAO CRISTOVAO,31130540,GASOLINA ADITIVADA,5.19,IPIRANGA
SE,MG,BELO HORIZONTE,RUA JAVARI,195,SAO CRISTOVAO,31130540,ETANOL,3.19,IPIRANGA
SE,MG,BELO HORIZONTE,RODOVIA ANEL RODOVIARIO CELSO MELLO AZEVEDO,23750,EYMARD,31910585,GASOLINA,5.39,RAIZEN
SE,MG,BELO HORIZONTE,RODOVIA ANEL RODOVIARIO CELSO MELLO AZEVEDO,23750,EYMARD,31910585,GASOLINA ADITIVADA,5.79,RAIZEN
SE,MG,BELO HORIZONTE,RODOVIA ANEL RODOVIARIO CELSO MELLO AZEVEDO,23750,EYMARD,31910585,ETANOL,3.47,RAIZEN
SE,MG,BELO HORIZONTE,AVENIDA SARAMENHA,1062,TUPI,31840220,GASOLINA,5.29,RAIZEN
SE,MG,BELO HORIZONTE,AVENIDA SARAMENHA,1062,TUPI,31840220,GASOLINA ADITIVADA,5.69,RAIZEN
SE,MG,BELO HORIZONTE,AVENIDA SARAMENHA,1062,TUPI,31840220,ETANOL,3.29,RAIZEN
SE,MG,BELO HORIZONTE,AVENIDA PORTUGAL,2603,SANTA AMELIA,31555000,GASOLINA,5.29,VIBRA
SE,MG,BELO HORIZONTE,AVENIDA PORTUGAL,2603,SANTA AMELIA,31555000,GASOLINA ADITIVADA,5.49,VIBRA
SE,MG,BELO HORIZONTE,AVENIDA PORTUGAL,2603,SANTA AMELIA,31555000,ETANOL,3.29,VIBRA
SE,MG,BELO HORIZONTE,AVENIDA GASTAO DEMETRIO MAIA,140,FLORAMAR,31742096,GASOLINA,5.39,VIBRA
SE,MG,BELO HORIZONTE,AVENIDA GASTAO DEMETRIO MAIA,140,FLORAMAR,31742096,GASOLINA ADITIVADA,5.54,VIBRA
SE,MG,BELO HORIZONTE,AVENIDA GASTAO DEMETRIO MAIA,140,FLORAMAR,31742096,DIESEL S10,5.99,VIBRA
SE,MG,BELO HORIZONTE,AVENIDA GASTAO DEMETRIO MAIA,140,FLORAMAR,31742096,ETANOL,3.39,VIBRA
SE,MG,BELO HORIZONTE,AVENIDA DOM PEDRO I,2177,SAO JOAO BATISTA,31515300,GNV,4.99,VIBRA
SE,MG,BELO HORIZONTE,AVENIDA DOM PEDRO I,2177,SAO JOAO BATISTA,31515300,GASOLINA,5.29,VIBRA
SE,MG,BELO HORIZONTE,AVENIDA DOM PEDRO I,2177,SAO JOAO BATISTA,31515300,GASOLINA ADITIVADA,5.59,VIBRA
SE,MG,BELO HORIZONTE,AVENIDA DOM PEDRO I,2177,SAO JOAO BATISTA,31515300,ETANOL,3.29,VIBRA
SE,MG,BELO HORIZONTE,RUA JOSE CLETO,1232,SANTA CRUZ,31155290,GASOLINA,5.17,VIBRA
SE,MG,BELO HORIZONTE,RUA JOSE CLETO,1232,SANTA CRUZ,31155290,GASOLINA ADITIVADA,5.47,VIBRA
SE,MG,BELO HORIZONTE,RUA JOSE CLETO,1232,SANTA CRUZ,31155290,DIESEL S10,5.79,VIBRA
SE,MG,BELO HORIZONTE,AVENIDA CRISTIANO MACHADO,8898,MINASLANDIA,31812112,GNV,4.99,VIBRA
SE,MG,BELO HORIZONTE,AVENIDA CRISTIANO MACHADO,8898,MINASLANDIA,31812112,GASOLINA,5.29,VIBRA
SE,MG,BELO HORIZONTE,AVENIDA CRISTIANO MACHADO,8898,MINASLANDIA,31812112,DIESEL S10,5.89,VIBRA
SE,MG,BELO HORIZONTE,AVENIDA CRISTIANO MACHADO,8898,MINASLANDIA,31812112,ETANOL,3.29,VIBRA
SE,MG,BELO HORIZONTE,RUA JACUI,1712,GRACA,31110050,GASOLINA,5.09,RAIZEN
SE,MG,BELO HORIZONTE,RUA JACUI,1712,GRACA,31110050,GASOLINA ADITIVADA,5.39,RAIZEN
SE,MG,BELO HORIZONTE,RUA JACUI,1712,GRACA,31110050,ETANOL,3.19,RAIZEN
SE,MG,BELO HORIZONTE,AVENIDA JOAO SAMAHA,1250,SAO JOAO BATISTA,31520100,GASOLINA,5.39,RAIZEN
SE,MG,BELO HORIZONTE,AVENIDA JOAO SAMAHA,1250,SAO JOAO BATISTA,31520100,GASOLINA ADITIVADA,5.69,RAIZEN
SE,MG,BELO HORIZONTE,AVENIDA JOAO SAMAHA,1250,SAO JOAO BATISTA,31520100,DIESEL S10,5.99,RAIZEN
SE,MG,BELO HORIZONTE,AVENIDA JOAO SAMAHA,1250,SAO JOAO BATISTA,31520100,ETANOL,3.39,RAIZEN
SE,MG,BELO HORIZONTE,RODOVIA PAPA JOAO PAULO II,3031,SERRA VERDE,31630369,GASOLINA,5.29,ALESAT
SE,MG,BELO HORIZONTE,RODOVIA PAPA JOAO PAULO II,3031,SERRA VERDE,31630369,GASOLINA ADITIVADA,5.49,ALESAT
SE,MG,BELO HORIZONTE,RODOVIA PAPA JOAO PAULO II,3031,SERRA VERDE,31630369,ETANOL,3.29,ALESAT
SE,MG,BELO HORIZONTE,RODOVIA ANEL RODOVIARIO CELSO MELLO AZEVEDO,23759,DOM SILVERIO,31985203,GASOLINA,5.39,IPIRANGA
SE,MG,BELO HORIZONTE,RODOVIA ANEL RODOVIARIO CELSO MELLO AZEVEDO,23759,DOM SILVERIO,31985203,GASOLINA ADITIVADA,5.74,IPIRANGA
SE,MG,BELO HORIZONTE,RODOVIA ANEL RODOVIARIO CELSO MELLO AZEVEDO,23759,DOM SILVERIO,31985203,DIESEL,5.49,IPIRANGA
SE,MG,BELO HORIZONTE,RODOVIA ANEL RODOVIARIO CELSO MELLO AZEVEDO,23759,DOM SILVERIO,31985203,DIESEL S10,5.69,IPIRANGA
SE,MG,BELO HORIZONTE,RODOVIA ANEL RODOVIARIO CELSO MELLO AZEVEDO,23759,DOM SILVERIO,31985203,ETANOL,3.55,IPIRANGA
NE,PB,JOAO PESSOA,AVENIDA JOAQUIM PIRES FERREIRA,600,MANDACARU,58030224,GNV,4.46,RAIZEN
NE,PB,JOAO PESSOA,AVENIDA JOAQUIM PIRES FERREIRA,600,MANDACARU,58030224,GASOLINA,5.45,RAIZEN
NE,PB,JOAO PESSOA,AVENIDA JOAQUIM PIRES FERREIRA,600,MANDACARU,58030224,GASOLINA ADITIVADA,5.75,RAIZEN
NE,PB,JOAO PESSOA,AVENIDA JOAQUIM PIRES FERREIRA,600,MANDACARU,58030224,DIESEL,5.53,RAIZEN
NE,PB,JOAO PESSOA,AVENIDA JOAQUIM PIRES FERREIRA,600,MANDACARU,58030224,DIESEL S10,5.58,RAIZEN
NE,PB,JOAO PESSOA,AVENIDA JOAQUIM PIRES FERREIRA,600,MANDACARU,58030224,ETANOL,3.67,RAIZEN
NE,PB,JOAO PESSOA,AVENIDA MINISTRO JOSE AMERICO DE ALMEIDA,986,TORRE,58040300,GASOLINA,5.46,RAIZEN
NE,PB,JOAO PESSOA,AVENIDA MINISTRO JOSE AMERICO DE ALMEIDA,986,TORRE,58040300,GASOLINA ADITIVADA,5.66,RAIZEN
NE,PB,JOAO PESSOA,AVENIDA MINISTRO JOSE AMERICO DE ALMEIDA,986,TORRE,58040300,DIESEL S10,5.74,RAIZEN
NE,PB,JOAO PESSOA,AVENIDA MINISTRO JOSE AMERICO DE ALMEIDA,986,TORRE,58040300,ETANOL,3.65,RAIZEN
NE,PB,JOAO PESSOA,AVENIDA PRES EPITACIO PESSOA,345,CENTRO,58039000,ETANOL,3.65,RAIZEN
NE,PB,JOAO PESSOA,AVENIDA PRES EPITACIO PESSOA,345,CENTRO,58039000,GASOLINA,5.45,RAIZEN
NE,PB,JOAO PESSOA,AVENIDA PRES EPITACIO PESSOA,345,CENTRO,58039000,GASOLINA ADITIVADA,5.67,RAIZEN
NE,PB,JOAO PESSOA,AVENIDA PRES EPITACIO PESSOA,345,CENTRO,58039000,DIESEL S10,5.88,RAIZEN
S,PR,APUCARANA,AVENIDA AVIAÇÃO,707,JARDIM TRABALHISTA,86807000,GASOLINA,5.89,IPIRANGA
S,PR,APUCARANA,AVENIDA AVIAÇÃO,707,JARDIM TRABALHISTA,86807000,GASOLINA ADITIVADA,5.93,IPIRANGA
S,PR,APUCARANA,AVENIDA AVIAÇÃO,707,JARDIM TRABALHISTA,86807000,DIESEL,5.87,IPIRANGA
S,PR,APUCARANA,AVENIDA AVIAÇÃO,707,JARDIM TRABALHISTA,86807000,ETANOL,3.87,IPIRANGA
S,PR,APUCARANA,AVENIDA MINAS GERAIS,568,JD APUCARANA,86804000,GASOLINA,5.89,IPIRANGA
S,PR,APUCARANA,AVENIDA MINAS GERAIS,568,JD APUCARANA,86804000,GASOLINA ADITIVADA,5.99,IPIRANGA
S,PR,APUCARANA,AVENIDA MINAS GERAIS,568,JD APUCARANA,86804000,DIESEL,6.09,IPIRANGA
S,PR,APUCARANA,AVENIDA MINAS GERAIS,568,JD APUCARANA,86804000,DIESEL S10,6.15,IPIRANGA
S,PR,APUCARANA,AVENIDA MINAS GERAIS,568,JD APUCARANA,86804000,ETANOL,3.89,IPIRANGA
S,PR,APUCARANA,AVENIDA MINAS GERAIS,1722,VILA NOVA,86804000,GASOLINA,5.69,BRANCA
S,PR,APUCARANA,AVENIDA MINAS GERAIS,1722,VILA NOVA,86804000,DIESEL,5.99,BRANCA
S,PR,APUCARANA,AVENIDA MINAS GERAIS,1722,VILA NOVA,86804000,ETANOL,3.79,BRANCA
S,PR,APUCARANA,AVENIDA RIO DE JANEIRO,155,CENTRO,86808010,GASOLINA,5.89,IPIRANGA
S,PR,APUCARANA,AVENIDA RIO DE JANEIRO,155,CENTRO,86808010,GASOLINA ADITIVADA,5.99,IPIRANGA
S,PR,APUCARANA,AVENIDA RIO DE JANEIRO,155,CENTRO,86808010,DIESEL,6.39,IPIRANGA
S,PR,APUCARANA,AVENIDA RIO DE JANEIRO,155,CENTRO,86808010,DIESEL S10,6.39,IPIRANGA
S,PR,APUCARANA,AVENIDA RIO DE JANEIRO,155,CENTRO,86808010,ETANOL,3.89,IPIRANGA
S,PR,APUCARANA,AVENIDA MINAS GERAIS,691,VILA SAO MIGUEL,86804000,GASOLINA,5.87,RAIZEN
S,PR,APUCARANA,AVENIDA MINAS GERAIS,691,VILA SAO MIGUEL,86804000,DIESEL,6.17,RAIZEN
S,PR,APUCARANA,AVENIDA MINAS GERAIS,691,VILA SAO MIGUEL,86804000,DIESEL S10,6.37,RAIZEN
S,PR,APUCARANA,AVENIDA MINAS GERAIS,691,VILA SAO MIGUEL,86804000,ETANOL,3.87,RAIZEN
SE,RJ,CABO FRIO,AVENIDA AMERICA CENTRAL,1815,JARDIM OLINDA,28905970,GNV,5.14,VIBRA
SE,RJ,CABO FRIO,AVENIDA AMERICA CENTRAL,1815,JARDIM OLINDA,28905970,GASOLINA,5.8,VIBRA
SE,RJ,CABO FRIO,AVENIDA AMERICA CENTRAL,1815,JARDIM OLINDA,28905970,GASOLINA ADITIVADA,5.89,VIBRA
SE,RJ,CABO FRIO,AVENIDA AMERICA CENTRAL,1815,JARDIM OLINDA,28905970,DIESEL,6.04,VIBRA
SE,RJ,CABO FRIO,AVENIDA AMERICA CENTRAL,1815,JARDIM OLINDA,28905970,DIESEL S10,6.24,VIBRA
SE,RJ,CABO FRIO,AVENIDA AMERICA CENTRAL,1815,JARDIM OLINDA,28905970,ETANOL,4.29,VIBRA
SE,RJ,CABO FRIO,AVENIDA WILSON MENDES,100,JACARE,28905000,GNV,5.17,VIBRA
SE,RJ,CABO FRIO,AVENIDA WILSON MENDES,100,JACARE,28905000,GASOLINA,5.89,VIBRA
SE,RJ,CABO FRIO,AVENIDA WILSON MENDES,100,JACARE,28905000,GASOLINA ADITIVADA,6.29,VIBRA
SE,RJ,CABO FRIO,AVENIDA WILSON MENDES,100,JACARE,28905000,ETANOL,4.37,VIBRA
SE,RJ,CABO FRIO,AVENIDA TEIXEIRA E SOUZA,2677,BRAGA,28909001,GNV,5.17,VIBRA
SE,RJ,CABO FRIO,AVENIDA TEIXEIRA E SOUZA,2677,BRAGA,28909001,GASOLINA,5.89,VIBRA
SE,RJ,CABO FRIO,AVENIDA TEIXEIRA E SOUZA,2677,BRAGA,28909001,GASOLINA ADITIVADA,6.29,VIBRA
SE,RJ,CABO FRIO,AVENIDA TEIXEIRA E SOUZA,2677,BRAGA,28909001,ETANOL,4.37,VIBRA
SE,RJ,CABO FRIO,RODOVIA AMARAL PEIXOTO,SN,CAMPOS NOVOS,28905000,GASOLINA,5.69,BRANCA
